N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Mes,Dias hasta próxima compra,Hora
543446,2021-02-08 12:01:00,15827.0,United Kingdom,40,146.2,2021-02,11.0,12
543520,2021-02-09 11:43:00,15827.0,United Kingdom,6,29.7,2021-02,0.0,11
545603,2021-03-04 11:49:00,15827.0,United Kingdom,14,38.1,2021-03,23.0,11
545601,2021-03-04 11:49:00,15827.0,United Kingdom,52,152.0,2021-03,0.0,11
550330,2021-04-17 13:27:00,15827.0,United Kingdom,36,63.36,2021-04,44.0,13
552299,2021-05-08 14:44:00,15827.0,United Kingdom,17,114.05,2021-05,21.0,14
556205,2021-06-09 13:37:00,15827.0,United Kingdom,94,203.98,2021-06,31.0,13
560906,2021-07-21 17:55:00,15827.0,United Kingdom,52,173.8,2021-07,42.0,17
560908,2021-07-21 17:56:00,15827.0,United Kingdom,80,86.24,2021-07,0.0,17
563574,2021-08-17 15:05:00,15827.0,United Kingdom,154,222.45,2021-08,26.0,15
568556,2021-09-27 15:35:00,15827.0,United Kingdom,133,237.93,2021-09,41.0,15
560930,2021-07-22 10:23:00,15829.0,United Kingdom,420,325.44,2021-07,,10
565204,2021-09-01 16:45:00,15829.0,United Kingdom,576,310.7,2021-09,41.0,16
573937,2021-11-02 10:40:00,15830.0,United Kingdom,415,576.0,2021-11,,10
541591,2021-01-19 14:52:00,15831.0,United Kingdom,308,309.94,2021-01,,14
562583,2021-08-07 13:54:00,15831.0,United Kingdom,379,141.17,2021-08,199.0,13
570827,2021-10-12 13:14:00,15831.0,United Kingdom,418,350.65,2021-10,65.0,13
548358,2021-03-30 15:29:00,15832.0,United Kingdom,465,836.79,2021-03,,15
545901,2021-03-07 17:52:00,15834.0,United Kingdom,408,1031.37,2021-03,,17
545902,2021-03-07 17:55:00,15834.0,United Kingdom,2,250.0,2021-03,0.0,17
558123,2021-06-27 10:16:00,15834.0,United Kingdom,271,510.45,2021-06,111.0,10
569136,2021-09-30 14:41:00,15834.0,United Kingdom,284,441.93,2021-09,95.0,14
541003,2021-01-13 10:35:00,15835.0,United Kingdom,155,301.11,2021-01,,10
547674,2021-03-24 13:59:00,15835.0,United Kingdom,88,187.2,2021-03,70.0,13
561120,2021-07-25 12:50:00,15835.0,United Kingdom,90,187.2,2021-07,122.0,12
572908,2021-10-26 15:47:00,15835.0,United Kingdom,106,278.58,2021-10,93.0,15
572107,2021-10-20 17:13:00,15836.0,United Kingdom,26,137.37,2021-10,,17
569718,2021-10-06 09:01:00,15837.0,United Kingdom,189,391.98,2021-10,,9
537476,2020-12-07 11:26:00,15838.0,United Kingdom,550,957.5,2020-12,,11
542921,2021-02-02 07:58:00,15838.0,United Kingdom,150,277.5,2021-02,56.0,7
546160,2021-03-10 09:49:00,15838.0,United Kingdom,1844,3277.24,2021-03,36.0,9
548899,2021-04-04 16:31:00,15838.0,United Kingdom,428,825.96,2021-04,25.0,16
549186,2021-04-07 09:39:00,15838.0,United Kingdom,72,270.0,2021-04,2.0,9
551952,2021-05-05 11:47:00,15838.0,United Kingdom,194,494.7,2021-05,28.0,11
555352,2021-06-02 12:46:00,15838.0,United Kingdom,1110,2105.98,2021-06,28.0,12
556667,2021-06-13 16:25:00,15838.0,United Kingdom,196,254.12,2021-06,11.0,16
556670,2021-06-13 16:29:00,15838.0,United Kingdom,388,786.36,2021-06,0.0,16
558201,2021-06-27 13:12:00,15838.0,United Kingdom,196,318.2,2021-06,13.0,13
562880,2021-08-10 10:53:00,15838.0,United Kingdom,2630,4105.94,2021-08,43.0,10
564146,2021-08-23 12:18:00,15838.0,United Kingdom,240,480.0,2021-08,13.0,12
567962,2021-09-23 09:19:00,15838.0,United Kingdom,1768,3187.12,2021-09,30.0,9
569815,2021-10-06 11:53:00,15838.0,United Kingdom,6016,10992.96,2021-10,13.0,11
576219,2021-11-14 12:58:00,15838.0,United Kingdom,1600,3134.96,2021-11,39.0,12
576220,2021-11-14 13:00:00,15838.0,United Kingdom,322,1023.42,2021-11,0.0,13
576221,2021-11-14 13:01:00,15838.0,United Kingdom,100,179.0,2021-11,0.0,13
579163,2021-11-28 13:59:00,15838.0,United Kingdom,432,730.08,2021-11,14.0,13
579164,2021-11-28 14:00:00,15838.0,United Kingdom,132,242.04,2021-11,0.0,14
560086,2021-07-14 16:35:00,15839.0,United Kingdom,234,299.18,2021-07,,16
567454,2021-09-20 12:12:00,15839.0,United Kingdom,306,491.18,2021-09,67.0,12
574702,2021-11-06 13:54:00,15839.0,United Kingdom,135,258.13,2021-11,47.0,13
557414,2021-06-20 11:42:00,15840.0,United Kingdom,256,241.74,2021-06,,11
570696,2021-10-12 09:08:00,15840.0,United Kingdom,140,113.82,2021-10,113.0,9
540153,2021-01-05 11:25:00,15841.0,United Kingdom,132,331.6,2021-01,,11
551984,2021-05-05 14:37:00,15841.0,United Kingdom,234,281.66,2021-05,120.0,14
566728,2021-09-14 13:15:00,15841.0,United Kingdom,348,303.48,2021-09,131.0,13
568652,2021-09-28 12:15:00,15841.0,United Kingdom,228,307.32,2021-09,13.0,12
543485,2021-02-09 10:19:00,15843.0,United Kingdom,27,118.95,2021-02,,10
572521,2021-10-24 15:19:00,15844.0,United Kingdom,134,130.74,2021-10,,15
540374,2021-01-06 17:19:00,15845.0,United Kingdom,208,303.36,2021-01,,17
544943,2021-02-25 10:39:00,15845.0,United Kingdom,358,929.22,2021-02,49.0,10
553042,2021-05-13 09:01:00,15845.0,United Kingdom,128,304.58,2021-05,76.0,9
556538,2021-06-13 12:42:00,15845.0,United Kingdom,330,426.18,2021-06,31.0,12
560288,2021-07-18 10:05:00,15845.0,United Kingdom,354,563.42,2021-07,34.0,10
566621,2021-09-14 09:22:00,15845.0,United Kingdom,283,543.24,2021-09,57.0,9
574345,2021-11-04 10:18:00,15845.0,United Kingdom,168,340.48,2021-11,51.0,10
577824,2021-11-22 09:42:00,15845.0,United Kingdom,97,301.29,2021-11,17.0,9
544922,2021-02-24 16:46:00,15847.0,United Kingdom,348,180.68,2021-02,,16
573899,2021-11-01 14:41:00,15847.0,United Kingdom,101,208.59,2021-11,249.0,14
558049,2021-06-24 14:16:00,15850.0,United Kingdom,242,118.88,2021-06,,14
577536,2021-11-20 14:14:00,15850.0,United Kingdom,60,119.97,2021-11,148.0,14
554813,2021-05-26 13:26:00,15852.0,United Kingdom,38,103.21,2021-05,,13
555601,2021-06-06 11:22:00,15852.0,United Kingdom,10,57.5,2021-06,10.0,11
571743,2021-10-19 10:38:00,15853.0,United Kingdom,135,110.8,2021-10,,10
538592,2020-12-13 11:47:00,15854.0,United Kingdom,92,230.1,2020-12,,11
541226,2021-01-14 15:04:00,15854.0,United Kingdom,36,214.2,2021-01,32.0,15
542897,2021-02-01 13:55:00,15854.0,United Kingdom,60,303.0,2021-02,17.0,13
546918,2021-03-18 09:19:00,15854.0,United Kingdom,52,309.4,2021-03,44.0,9
553202,2021-05-15 16:02:00,15854.0,United Kingdom,262,217.19,2021-05,58.0,16
553855,2021-05-19 13:16:00,15854.0,United Kingdom,78,310.5,2021-05,3.0,13
557320,2021-06-20 08:50:00,15854.0,United Kingdom,54,321.3,2021-06,31.0,8
557321,2021-06-20 08:50:00,15854.0,United Kingdom,48,132.0,2021-06,0.0,8
560988,2021-07-22 13:17:00,15854.0,United Kingdom,62,356.0,2021-07,32.0,13
566718,2021-09-14 12:25:00,15854.0,United Kingdom,75,446.25,2021-09,53.0,12
580654,2021-12-05 13:37:00,15854.0,United Kingdom,95,112.66,2021-12,82.0,13
580655,2021-12-05 13:39:00,15854.0,United Kingdom,25,22.05,2021-12,0.0,13
547192,2021-03-21 12:32:00,15855.0,United Kingdom,68,95.8,2021-03,,12
549976,2021-04-13 14:39:00,15855.0,United Kingdom,66,106.4,2021-04,23.0,14
553538,2021-05-17 15:26:00,15855.0,United Kingdom,117,140.31,2021-05,34.0,15
556121,2021-06-09 10:09:00,15855.0,United Kingdom,68,132.18,2021-06,22.0,10
561231,2021-07-26 10:20:00,15855.0,United Kingdom,151,237.55,2021-07,47.0,10
538053,2020-12-09 13:34:00,15856.0,United Kingdom,675,1571.32,2020-12,,13
539452,2020-12-17 17:06:00,15856.0,United Kingdom,266,741.22,2020-12,8.0,17
539985,2020-12-23 15:16:00,15856.0,United Kingdom,387,968.77,2020-12,5.0,15
543774,2021-02-11 15:56:00,15856.0,United Kingdom,730,1078.9,2021-02,50.0,15
548450,2021-03-31 11:20:00,15856.0,United Kingdom,379,516.29,2021-03,47.0,11
548686,2021-04-01 16:49:00,15856.0,United Kingdom,553,785.5,2021-04,1.0,16
550964,2021-04-21 16:48:00,15856.0,United Kingdom,377,504.9,2021-04,19.0,16
553935,2021-05-20 10:32:00,15856.0,United Kingdom,615,772.57,2021-05,28.0,10
556455,2021-06-10 16:46:00,15856.0,United Kingdom,580,734.44,2021-06,21.0,16
559674,2021-07-11 14:16:00,15856.0,United Kingdom,247,351.7,2021-07,30.0,14
561009,2021-07-22 16:03:00,15856.0,United Kingdom,484,489.6,2021-07,11.0,16
563500,2021-08-16 17:25:00,15856.0,United Kingdom,416,423.84,2021-08,25.0,17
563501,2021-08-16 17:27:00,15856.0,United Kingdom,14,20.3,2021-08,0.0,17
564735,2021-08-28 13:35:00,15856.0,United Kingdom,632,627.64,2021-08,11.0,13
565067,2021-08-31 17:16:00,15856.0,United Kingdom,429,511.46,2021-08,3.0,17
565398,2021-09-02 16:50:00,15856.0,United Kingdom,487,855.28,2021-09,1.0,16
565665,2021-09-05 17:44:00,15856.0,United Kingdom,285,488.21,2021-09,3.0,17
569715,2021-10-05 17:29:00,15856.0,United Kingdom,533,503.64,2021-10,29.0,17
571231,2021-10-14 14:22:00,15856.0,United Kingdom,690,992.0,2021-10,8.0,14
571234,2021-10-14 14:28:00,15856.0,United Kingdom,112,47.04,2021-10,0.0,14
572753,2021-10-25 17:29:00,15856.0,United Kingdom,231,292.25,2021-10,11.0,17
580289,2021-12-02 13:32:00,15856.0,United Kingdom,457,844.78,2021-12,37.0,13
580292,2021-12-02 13:37:00,15856.0,United Kingdom,109,264.99,2021-12,0.0,13
580357,2021-12-02 16:07:00,15856.0,United Kingdom,544,945.13,2021-12,0.0,16
580662,2021-12-05 13:58:00,15856.0,United Kingdom,334,479.58,2021-12,2.0,13
580666,2021-12-05 14:06:00,15856.0,United Kingdom,32,81.6,2021-12,0.0,14
580723,2021-12-05 17:09:00,15856.0,United Kingdom,407,494.62,2021-12,0.0,17
577716,2021-11-21 12:18:00,15857.0,United Kingdom,308,297.0,2021-11,,12
537623,2020-12-07 14:31:00,15858.0,United Kingdom,199,383.93,2020-12,,14
544795,2021-02-23 13:21:00,15858.0,United Kingdom,526,432.29,2021-02,77.0,13
567967,2021-09-23 09:39:00,15858.0,United Kingdom,177,153.9,2021-09,211.0,9
570500,2021-10-11 09:19:00,15858.0,United Kingdom,170,277.72,2021-10,17.0,9
578479,2021-11-24 12:48:00,15858.0,United Kingdom,95,191.01,2021-11,44.0,12
537301,2020-12-06 11:38:00,15860.0,United Kingdom,72,102.66,2020-12,,11
548610,2021-04-01 11:28:00,15860.0,United Kingdom,101,292.85,2021-04,115.0,11
550833,2021-04-21 10:48:00,15860.0,United Kingdom,5,24.75,2021-04,19.0,10
560442,2021-07-18 16:59:00,15860.0,United Kingdom,36,120.23,2021-07,88.0,16
562581,2021-08-07 13:43:00,15860.0,United Kingdom,59,113.79,2021-08,19.0,13
565248,2021-09-02 10:34:00,15860.0,United Kingdom,72,112.86,2021-09,25.0,10
568161,2021-09-25 12:31:00,15860.0,United Kingdom,40,108.06,2021-09,23.0,12
573331,2021-10-30 11:25:00,15860.0,United Kingdom,55,102.01,2021-10,34.0,11
546912,2021-03-17 20:12:00,15861.0,United Kingdom,321,474.19,2021-03,,20
546913,2021-03-17 20:18:00,15861.0,United Kingdom,240,248.29,2021-03,0.0,20
561600,2021-07-28 11:29:00,15861.0,United Kingdom,315,407.52,2021-07,132.0,11
572653,2021-10-25 12:12:00,15861.0,United Kingdom,469,563.74,2021-10,89.0,12
576057,2021-11-13 15:05:00,15861.0,United Kingdom,146,144.94,2021-11,19.0,15
576057,2021-11-13 15:06:00,15861.0,United Kingdom,57,74.85,2021-11,0.0,15
576075,2021-11-13 16:16:00,15861.0,United Kingdom,406,487.21,2021-11,0.0,16
577130,2021-11-17 19:58:00,15861.0,United Kingdom,1,165.0,2021-11,4.0,19
578995,2021-11-27 15:59:00,15861.0,United Kingdom,589,599.62,2021-11,9.0,15
536401,2020-12-01 11:21:00,15862.0,United Kingdom,124,354.23,2020-12,,11
553864,2021-05-19 14:08:00,15862.0,United Kingdom,235,136.78,2021-05,169.0,14
563890,2021-08-19 16:34:00,15862.0,United Kingdom,140,168.72,2021-08,92.0,16
580062,2021-12-01 13:28:00,15862.0,United Kingdom,86,173.15,2021-12,103.0,13
555070,2021-05-31 11:36:00,15863.0,United Kingdom,2,9.2,2021-05,,11
576214,2021-11-14 12:49:00,15863.0,United Kingdom,17,59.64,2021-11,167.0,12
542411,2021-01-27 16:43:00,15864.0,United Kingdom,110,242.42,2021-01,,16
556931,2021-06-15 15:35:00,15864.0,United Kingdom,96,171.84,2021-06,138.0,15
565247,2021-09-02 10:31:00,15864.0,United Kingdom,352,543.6,2021-09,78.0,10
569419,2021-10-04 10:31:00,15864.0,United Kingdom,202,520.54,2021-10,32.0,10
575945,2021-11-13 11:48:00,15864.0,United Kingdom,288,305.28,2021-11,40.0,11
577041,2021-11-17 13:32:00,15864.0,United Kingdom,144,152.64,2021-11,4.0,13
552559,2021-05-10 11:44:00,15865.0,United Kingdom,178,313.93,2021-05,,11
566308,2021-09-12 09:38:00,15865.0,United Kingdom,134,289.92,2021-09,124.0,9
573355,2021-10-30 12:43:00,15865.0,United Kingdom,56,291.28,2021-10,48.0,12
564843,2021-08-30 14:09:00,15866.0,United Kingdom,126,230.53,2021-08,,14
537200,2020-12-05 14:17:00,15867.0,United Kingdom,47,112.9,2020-12,,14
538657,2020-12-13 15:26:00,15867.0,United Kingdom,63,201.4,2020-12,8.0,15
539642,2020-12-20 15:35:00,15867.0,United Kingdom,142,242.92,2020-12,7.0,15
540687,2021-01-10 17:18:00,15867.0,United Kingdom,177,237.19,2021-01,21.0,17
542265,2021-01-26 17:27:00,15867.0,United Kingdom,53,142.71,2021-01,16.0,17
544189,2021-02-16 16:40:00,15867.0,United Kingdom,36,133.0,2021-02,20.0,16
546665,2021-03-15 15:06:00,15867.0,United Kingdom,77,215.49,2021-03,26.0,15
549730,2021-04-11 16:35:00,15867.0,United Kingdom,159,217.14,2021-04,27.0,16
554964,2021-05-27 15:57:00,15867.0,United Kingdom,208,252.3,2021-05,45.0,15
556244,2021-06-09 16:08:00,15867.0,United Kingdom,86,302.72,2021-06,13.0,16
560579,2021-07-19 15:13:00,15867.0,United Kingdom,241,566.13,2021-07,39.0,15
563720,2021-08-18 16:24:00,15867.0,United Kingdom,198,326.01,2021-08,30.0,16
569143,2021-09-30 15:04:00,15867.0,United Kingdom,118,357.71,2021-09,42.0,15
577095,2021-11-17 16:39:00,15867.0,United Kingdom,191,219.44,2021-11,48.0,16
580505,2021-12-04 13:32:00,15867.0,United Kingdom,258,285.58,2021-12,16.0,13
545896,2021-03-07 17:19:00,15869.0,United Kingdom,118,61.59,2021-03,,17
545898,2021-03-07 17:23:00,15869.0,United Kingdom,57,88.05,2021-03,0.0,17
574826,2021-11-07 10:58:00,15870.0,United Kingdom,335,354.09,2021-11,,10
578781,2021-11-25 11:54:00,15872.0,United Kingdom,211,358.83,2021-11,,11
578782,2021-11-25 11:55:00,15872.0,United Kingdom,1,2.1,2021-11,0.0,11
545158,2021-02-28 13:28:00,15874.0,United Kingdom,52,584.35,2021-02,,13
547935,2021-03-28 14:19:00,15874.0,United Kingdom,44,240.35,2021-03,28.0,14
547936,2021-03-28 14:23:00,15874.0,United Kingdom,23,56.05,2021-03,0.0,14
549431,2021-04-08 12:17:00,15874.0,United Kingdom,895,1163.75,2021-04,10.0,12
552064,2021-05-06 11:05:00,15874.0,United Kingdom,36,118.3,2021-05,27.0,11
556830,2021-06-15 11:01:00,15874.0,United Kingdom,15,44.95,2021-06,39.0,11
570113,2021-10-07 12:31:00,15874.0,United Kingdom,1469,2198.13,2021-10,114.0,12
577855,2021-11-22 11:18:00,15877.0,United Kingdom,175,242.26,2021-11,,11
581325,2021-12-08 11:53:00,15877.0,United Kingdom,196,251.02,2021-12,16.0,11
537144,2020-12-05 13:00:00,15880.0,United Kingdom,211,343.28,2020-12,,13
538309,2020-12-10 13:32:00,15881.0,United Kingdom,55,114.45,2020-12,,13
538534,2020-12-13 10:36:00,15881.0,United Kingdom,48,40.8,2020-12,2.0,10
542745,2021-01-31 16:47:00,15881.0,United Kingdom,154,339.29,2021-01,49.0,16
542746,2021-01-31 16:48:00,15881.0,United Kingdom,2,1.9,2021-01,0.0,16
542759,2021-01-31 16:59:00,15881.0,United Kingdom,1,4.95,2021-01,0.0,16
537377,2020-12-06 13:01:00,15882.0,United Kingdom,116,270.52,2020-12,,13
537380,2020-12-06 13:12:00,15882.0,United Kingdom,48,100.8,2020-12,0.0,13
554629,2021-05-25 11:34:00,15882.0,United Kingdom,106,135.14,2021-05,169.0,11
554631,2021-05-25 11:35:00,15882.0,United Kingdom,6,9.9,2021-05,0.0,11
574725,2021-11-06 14:50:00,15883.0,United Kingdom,72,143.76,2021-11,,14
581192,2021-12-07 17:05:00,15883.0,United Kingdom,151,252.72,2021-12,31.0,17
543134,2021-02-03 15:28:00,15885.0,United Kingdom,1,15.0,2021-02,,15
565862,2021-09-07 14:56:00,15885.0,United Kingdom,109,349.35,2021-09,215.0,14
565933,2021-09-08 10:43:00,15885.0,United Kingdom,1,15.0,2021-09,0.0,10
570430,2021-10-10 14:25:00,15886.0,United Kingdom,147,181.09,2021-10,,14
567460,2021-09-20 12:30:00,15888.0,United Kingdom,76,168.31,2021-09,,12
537208,2020-12-05 15:12:00,15889.0,United Kingdom,149,297.92,2020-12,,15
559106,2021-07-06 11:10:00,15889.0,United Kingdom,66,148.95,2021-07,212.0,11
551270,2021-04-27 12:35:00,15891.0,United Kingdom,442,524.52,2021-04,,12
537199,2020-12-05 14:06:00,15894.0,United Kingdom,115,156.74,2020-12,,14
548501,2021-03-31 13:50:00,15894.0,United Kingdom,53,106.81,2021-03,115.0,13
559861,2021-07-13 10:27:00,15895.0,United Kingdom,94,179.17,2021-07,,10
554988,2021-05-29 13:32:00,15897.0,United Kingdom,145,119.71,2021-05,,13
554989,2021-05-29 13:50:00,15897.0,United Kingdom,116,102.34,2021-05,0.0,13
537254,2020-12-06 11:01:00,15898.0,United Kingdom,210,382.69,2020-12,,11
537615,2020-12-07 13:30:00,15898.0,United Kingdom,20,139.0,2020-12,1.0,13
547033,2021-03-20 10:28:00,15898.0,United Kingdom,76,168.7,2021-03,102.0,10
551188,2021-04-27 10:03:00,15898.0,United Kingdom,118,312.6,2021-04,37.0,10
581421,2021-12-08 15:23:00,15898.0,United Kingdom,146,385.89,2021-12,225.0,15
537248,2020-12-06 10:36:00,15899.0,United Kingdom,39,56.25,2020-12,,10
576690,2021-11-16 12:19:00,15900.0,United Kingdom,221,351.11,2021-11,,12
559436,2021-07-08 12:18:00,15901.0,United Kingdom,209,110.49,2021-07,,12
568050,2021-09-23 12:38:00,15901.0,United Kingdom,119,122.86,2021-09,77.0,12
578250,2021-11-23 12:43:00,15901.0,United Kingdom,56,130.53,2021-11,61.0,12
544307,2021-02-17 14:04:00,15903.0,United Kingdom,384,161.28,2021-02,,14
551055,2021-04-26 11:51:00,15903.0,United Kingdom,292,480.36,2021-04,67.0,11
568083,2021-09-23 14:38:00,15903.0,United Kingdom,336,310.32,2021-09,150.0,14
569127,2021-09-30 13:31:00,15903.0,United Kingdom,600,1568.4,2021-09,6.0,13
575915,2021-11-11 16:33:00,15903.0,United Kingdom,456,1405.2,2021-11,42.0,16
575978,2021-11-13 13:27:00,15903.0,United Kingdom,138,471.6,2021-11,1.0,13
579523,2021-11-30 08:08:00,15903.0,United Kingdom,204,729.6,2021-11,16.0,8
580094,2021-12-01 14:50:00,15904.0,United Kingdom,84,164.68,2021-12,,14
548158,2021-03-29 13:28:00,15906.0,United Kingdom,92,341.93,2021-03,,13
548159,2021-03-29 13:32:00,15906.0,United Kingdom,16,69.4,2021-03,0.0,13
551816,2021-05-04 11:50:00,15906.0,United Kingdom,117,271.83,2021-05,35.0,11
560355,2021-07-18 11:37:00,15906.0,United Kingdom,17,114.55,2021-07,74.0,11
569222,2021-10-02 13:46:00,15906.0,United Kingdom,217,590.49,2021-10,76.0,13
577498,2021-11-20 12:22:00,15906.0,United Kingdom,70,155.38,2021-11,48.0,12
577499,2021-11-20 12:24:00,15906.0,United Kingdom,15,24.11,2021-11,0.0,12
553141,2021-05-13 13:01:00,15907.0,United Kingdom,157,251.18,2021-05,,13
557019,2021-06-16 12:45:00,15907.0,United Kingdom,99,278.34,2021-06,33.0,12
580884,2021-12-06 12:21:00,15907.0,United Kingdom,253,437.93,2021-12,172.0,12
557259,2021-06-19 10:38:00,15909.0,United Kingdom,98,191.94,2021-06,,10
542345,2021-01-27 11:55:00,15910.0,United Kingdom,93,149.49,2021-01,,11
544837,2021-02-24 10:29:00,15910.0,United Kingdom,141,161.41,2021-02,27.0,10
549240,2021-04-07 11:37:00,15910.0,United Kingdom,82,118.89,2021-04,42.0,11
553388,2021-05-16 16:36:00,15910.0,United Kingdom,115,120.82,2021-05,39.0,16
565209,2021-09-01 16:59:00,15910.0,United Kingdom,79,112.75,2021-09,108.0,16
569790,2021-10-06 11:42:00,15910.0,United Kingdom,133,188.41,2021-10,34.0,11
578664,2021-11-24 16:59:00,15910.0,United Kingdom,214,247.06,2021-11,49.0,16
581502,2021-12-09 10:51:00,15910.0,United Kingdom,158,133.35,2021-12,14.0,10
550818,2021-04-20 17:10:00,15912.0,United Kingdom,66,141.49,2021-04,,17
556795,2021-06-14 14:29:00,15912.0,United Kingdom,119,123.13,2021-06,54.0,14
537799,2020-12-08 13:07:00,15916.0,United Kingdom,55,142.95,2020-12,,13
537803,2020-12-08 13:14:00,15916.0,United Kingdom,10,89.5,2020-12,0.0,13
541110,2021-01-13 15:11:00,15916.0,United Kingdom,201,342.61,2021-01,36.0,15
549275,2021-04-07 13:09:00,15916.0,United Kingdom,64,160.12,2021-04,83.0,13
555198,2021-06-01 11:52:00,15916.0,United Kingdom,65,113.35,2021-06,54.0,11
568099,2021-09-23 15:18:00,15916.0,United Kingdom,26,118.9,2021-09,114.0,15
575482,2021-11-09 16:33:00,15916.0,United Kingdom,181,372.28,2021-11,47.0,16
578275,2021-11-23 13:46:00,15916.0,United Kingdom,155,188.38,2021-11,13.0,13
549056,2021-04-06 10:40:00,15917.0,United Kingdom,42,123.1,2021-04,,10
546430,2021-03-13 15:55:00,15918.0,United Kingdom,66,142.0,2021-03,,15
555343,2021-06-02 11:42:00,15918.0,United Kingdom,87,192.23,2021-06,80.0,11
537265,2020-12-06 11:26:00,15919.0,United Kingdom,242,270.72,2020-12,,11
577473,2021-11-20 11:28:00,15919.0,United Kingdom,303,369.17,2021-11,349.0,11
559504,2021-07-08 15:16:00,15920.0,United Kingdom,21,35.33,2021-07,,15
559507,2021-07-08 15:22:00,15920.0,United Kingdom,55,98.06,2021-07,0.0,15
559509,2021-07-08 15:25:00,15920.0,United Kingdom,20,31.74,2021-07,0.0,15
559511,2021-07-08 15:31:00,15920.0,United Kingdom,3,2.37,2021-07,0.0,15
557389,2021-06-20 11:03:00,15921.0,United Kingdom,166,336.03,2021-06,,11
536537,2020-12-01 13:51:00,15922.0,United Kingdom,138,369.5,2020-12,,13
536674,2020-12-02 12:16:00,15923.0,United Kingdom,122,127.08,2020-12,,12
554998,2021-05-29 15:35:00,15925.0,United Kingdom,93,207.15,2021-05,,15
569357,2021-10-03 14:52:00,15930.0,United Kingdom,139,426.63,2021-10,,14
544806,2021-02-23 14:50:00,15932.0,United Kingdom,169,317.73,2021-02,,14
546644,2021-03-15 13:28:00,15932.0,United Kingdom,268,339.34,2021-03,19.0,13
549880,2021-04-12 15:30:00,15932.0,United Kingdom,180,311.16,2021-04,28.0,15
552404,2021-05-09 12:39:00,15932.0,United Kingdom,262,305.02,2021-05,26.0,12
558241,2021-06-27 15:28:00,15932.0,United Kingdom,292,310.12,2021-06,49.0,15
564302,2021-08-24 12:00:00,15932.0,United Kingdom,338,302.58,2021-08,57.0,12
566428,2021-09-12 14:24:00,15932.0,United Kingdom,422,309.7,2021-09,19.0,14
580725,2021-12-05 17:13:00,15932.0,United Kingdom,394,300.22,2021-12,84.0,17
566713,2021-09-14 12:05:00,15933.0,United Kingdom,345,411.81,2021-09,,12
568990,2021-09-29 16:42:00,15933.0,United Kingdom,271,316.46,2021-09,15.0,16
577309,2021-11-18 13:14:00,15933.0,United Kingdom,269,379.19,2021-11,49.0,13
549739,2021-04-12 09:35:00,15935.0,United Kingdom,1,308.82,2021-04,,9
550131,2021-04-14 13:27:00,15935.0,United Kingdom,114,108.04,2021-04,2.0,13
569892,2021-10-06 15:48:00,15937.0,United Kingdom,73,145.35,2021-10,,15
541609,2021-01-20 10:11:00,15938.0,United Kingdom,32,74.9,2021-01,,10
